mechanism,kappa,cohort_replicate,unit_index,family,phi,lambda,neff_p,neff_var,threshold_calibration_max_error,theta_obs,theta_native_null_median,delta_theta,p_native,native_reject_005,delta_positive,native_null_valid_fraction,native_spectral_error_median,native_count_exact_fraction,native_group_count_exact_fraction,injection_monthly_multiset_exact,injection_monthly_event_count_exact,annual_count_mean,annual_count_sd,annual_count_ac1,monthly_indicator_ac1,monthly_indicator_ac12
persistent_regime_alignment,0.4,148,3,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7019741837509491,0.7903935002459852,0.0884193164950361,0.3013972055888224,False,True,1.0,0.006218896550226,1.0,1.0,True,True,3.0597609561752988,1.7241009963592315,0.3940414828347054,0.5668436365645205,0.5539512143937493
persistent_regime_alignment,0.4,148,4,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7839839152608866,0.804889651703643,0.0209057364427563,0.4451097804391217,False,True,1.0,0.0076068209624383,1.0,1.0,True,True,2.9641434262948207,2.0165424344127905,0.3158566298341363,0.6259346771865112,0.557614403665272
persistent_regime_alignment,0.4,148,5,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6261213408876298,0.7370253296891749,0.110903988801545,0.2435129740518962,False,True,1.0,0.0076655290750874,1.0,1.0,True,True,3.0637450199203187,1.864941898715016,0.3562695903215752,0.6179410200111908,0.5962787184594267
persistent_regime_alignment,0.4,148,6,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,1.0,0.6550860633025802,-0.3449139366974197,1.0,False,False,1.0,0.01678960067932,1.0,1.0,True,True,2.9760956175298805,1.7122206332226533,0.4696582969365854,0.5438591238038876,0.5412644032677615
persistent_regime_alignment,0.4,148,7,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5677201704545455,0.6259275409003177,0.0582073704457721,0.3453093812375249,False,True,1.0,0.0060814777474674,1.0,1.0,True,True,2.98804780876494,1.5292163233013745,0.4892799205119225,0.5017108694864352,0.5604828080034426
persistent_regime_alignment,0.4,149,0,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6592098111156407,0.6265089561004258,-0.0327008550152149,0.5868263473053892,False,False,1.0,0.0187195570396896,1.0,1.0,True,True,2.9681274900398407,1.957460974277138,0.3494383774820135,0.6134658330927282,0.5558315785970803
persistent_regime_alignment,0.4,149,1,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6196779174939334,0.778130003391306,0.1584520858973725,0.1117764471057884,False,True,1.0,0.0066502197017487,1.0,1.0,True,True,2.9243027888446216,2.0252998921983965,0.3439810754981519,0.6267861361291847,0.5532579130314127
persistent_regime_alignment,0.4,149,2,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.8850730240549828,0.7573044593254701,-0.1277685647295127,0.8183632734530938,False,False,1.0,0.0085300226030729,1.0,1.0,True,True,3.199203187250996,1.7673892337951085,0.3981222850873505,0.5513304471041565,0.5585138798766736
persistent_regime_alignment,0.4,149,3,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.4975468164794007,0.6739054182643238,0.176358601784923,0.12375249500998,False,True,1.0,0.0075373399207063,1.0,1.0,True,True,3.139442231075697,1.553968729543746,0.3966701038852518,0.4948859027862738,0.5431318432872572
persistent_regime_alignment,0.4,149,4,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7192091866250144,0.648698349186619,-0.0705108374383954,0.6786427145708582,False,False,1.0,0.0061264342857707,1.0,1.0,True,True,2.944223107569721,1.647428424051985,0.3854974677814255,0.4811833854690087,0.5138338012915094
persistent_regime_alignment,0.4,149,5,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.5779209621993127,0.7769799537231825,0.1990589915238698,0.0898203592814371,False,True,1.0,0.0102316718145187,1.0,1.0,True,True,3.0199203187251,1.980885148045316,0.4200202032081873,0.6093989371194688,0.5699137965399221
persistent_regime_alignment,0.4,149,6,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5996752566520008,0.5835641166982775,-0.0161111399537233,0.5409181636726547,False,False,1.0,0.0077372095660311,1.0,1.0,True,True,3.00796812749004,1.7006959716036152,0.3889621459980468,0.5615701829492041,0.5605655740412382
persistent_regime_alignment,0.4,149,7,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.8779184413945417,0.7426371390836046,-0.135281302310937,0.8043912175648703,False,False,1.0,0.012376170232794,1.0,1.0,True,True,2.8366533864541834,1.6703445607335623,0.3953687821612351,0.4879164313946922,0.5022344419314209
persistent_regime_alignment,0.6,0,0,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.3185313630880579,0.4673635814406924,0.1488322183526345,0.0818363273453093,False,True,1.0,0.0088479295878813,1.0,1.0,True,True,2.900398406374502,2.176028364444265,0.6048322959338103,0.6453661806602983,0.6399231599815275
persistent_regime_alignment,0.6,0,1,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.59070494044132,0.5799533904683483,-0.0107515499729717,0.5249500998003992,False,False,1.0,0.0081762643076095,1.0,1.0,True,True,2.9641434262948207,1.996687786031423,0.5953129640828267,0.5960178778106274,0.634074358536724
persistent_regime_alignment,0.6,0,2,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4346426271732131,0.4688750753132663,0.0342324481400532,0.3512974051896207,False,True,1.0,0.0220634373102196,1.0,1.0,True,True,2.9362549800796813,1.911362626600103,0.7426676711752751,0.5733492258336151,0.6784421548600651
persistent_regime_alignment,0.6,0,3,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.4942496753849008,0.6053141491904535,0.1110644738055526,0.1936127744510978,False,True,1.0,0.0113296217821184,1.0,1.0,True,True,2.956175298804781,1.864448187793788,0.6208898979616213,0.5803789263674498,0.6487708987700226
persistent_regime_alignment,0.6,0,4,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4450158227848101,0.3548537357004536,-0.0901620870843564,0.8622754491017964,False,False,1.0,0.0088449565288829,1.0,1.0,True,True,2.8804780876494025,1.9356318574994733,0.640014615463417,0.6051898163902055,0.6658725836684921
persistent_regime_alignment,0.6,0,5,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.4382872869694083,0.4384185989641464,0.0001313119947381,0.499001996007984,False,True,1.0,0.0115282737050721,1.0,1.0,True,True,2.948207171314741,1.9580528310929104,0.6337830754194228,0.6088412303205551,0.6492862620775035
persistent_regime_alignment,0.6,0,6,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.7249873353596757,0.5469947882055588,-0.1779925471541169,0.8882235528942116,False,False,1.0,0.0126778386934546,1.0,1.0,True,True,2.940239043824701,1.8532877920250823,0.5782022840794722,0.5727301973669426,0.63712591083732
persistent_regime_alignment,0.6,0,7,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4613309352517986,0.5133391266854397,0.0520081914336411,0.3173652694610778,False,True,1.0,0.0218973361102918,1.0,1.0,True,True,2.848605577689243,2.106948296308076,0.657843028080221,0.6358078280094829,0.6559686086886867
persistent_regime_alignment,0.6,1,0,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.3225452550740537,0.342085065603129,0.0195398105290752,0.4391217564870259,False,True,1.0,0.0082722561427596,1.0,1.0,True,True,2.896414342629482,1.973234015951134,0.7138924001060754,0.595839212343893,0.6811852742460667
persistent_regime_alignment,0.6,1,1,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.3472677069286585,0.3896009593072639,0.0423332523786053,0.3313373253493014,False,True,1.0,0.0071839542922234,1.0,1.0,True,True,2.98804780876494,1.970867650685632,0.6164204632252405,0.613424842352251,0.6634081816890307
persistent_regime_alignment,0.6,1,2,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.3774594141521087,0.6435876644108489,0.2661282502587402,0.0019960079840319,True,True,1.0,0.0187148448619294,1.0,1.0,True,True,3.087649402390438,1.9434963699553245,0.6812791190173655,0.5977394657458988,0.6778576891501776
persistent_regime_alignment,0.6,1,3,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.411796955624355,0.6000335713810208,0.1882366157566657,0.0658682634730539,False,True,1.0,0.0125252509756309,1.0,1.0,True,True,3.0278884462151394,2.071245733358106,0.6195599775215177,0.6394877762147079,0.6723853548544906
persistent_regime_alignment,0.6,1,4,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6949520792722547,0.5658242981048623,-0.1291277811673923,0.844311377245509,False,False,1.0,0.0230266426332159,1.0,1.0,True,True,3.00398406374502,1.9217729363453795,0.6771271685569535,0.5872560757871742,0.670203234581075
persistent_regime_alignment,0.6,1,5,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.484183371394739,0.4985613466192992,0.0143779752245601,0.4331337325349301,False,True,1.0,0.0173106738958985,1.0,1.0,True,True,3.0717131474103585,2.0960113546902583,0.602781754589443,0.6494971874641258,0.6815319736035341
persistent_regime_alignment,0.6,1,6,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.3823704524924037,0.5284327529449899,0.1460623004525862,0.1676646706586826,False,True,1.0,0.0110315821441498,1.0,1.0,True,True,2.904382470119522,2.025440957628761,0.5711367989592158,0.6329489573996238,0.6503031746159287
persistent_regime_alignment,0.6,1,7,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.6180625630676084,0.6216226269028886,0.0035600638352801,0.4890219560878243,False,True,1.0,0.0110652260914126,1.0,1.0,True,True,2.940239043824701,1.908362375129588,0.6402841008506766,0.5784773075600501,0.651398710932859
persistent_regime_alignment,0.6,2,0,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.4205570004334634,0.4861610228016885,0.0656040223682251,0.2554890219560878,False,True,1.0,0.0088185063189322,1.0,1.0,True,True,3.1115537848605577,1.8368478261277437,0.6874231211326017,0.5842745805615186,0.6811989673566655
persistent_regime_alignment,0.6,2,1,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.5192934229281205,0.4678185955444379,-0.0514748273836825,0.6966067864271457,False,False,1.0,0.017292683074917,1.0,1.0,True,True,3.087649402390438,1.9557573737480227,0.6765877408478838,0.5908337055011932,0.6562955638190099
persistent_regime_alignment,0.6,2,2,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4139286434186656,0.485203913855557,0.0712752704368914,0.2694610778443114,False,True,1.0,0.0137483004009219,1.0,1.0,True,True,2.8844621513944224,1.9816382236332384,0.7145875838404127,0.5926099515089932,0.6697014543188333
persistent_regime_alignment,0.6,2,3,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.38285848047084,0.4629744444517429,0.0801159639809028,0.1536926147704591,False,True,1.0,0.0092259732662928,1.0,1.0,True,True,3.0597609561752988,2.181143003889433,0.6399346570428269,0.6465634812577608,0.6682191085285523
persistent_regime_alignment,0.6,2,4,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4402131327378153,0.4922198275824685,0.0520066948446531,0.3333333333333333,False,True,1.0,0.0079555624067008,1.0,1.0,True,True,3.1792828685258963,1.9071393137934292,0.6423208502997528,0.6113571317092232,0.6965448852483516
persistent_regime_alignment,0.6,2,5,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5829545454545455,0.5627036621899635,-0.020250883264582,0.5508982035928144,False,False,1.0,0.0124556768985294,1.0,1.0,True,True,2.9203187250996017,2.0823737360286603,0.6134643938624689,0.6386809618952477,0.6602834043511084
persistent_regime_alignment,0.6,2,6,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.378076062639821,0.4317031013073614,0.0536270386675404,0.2135728542914171,False,True,1.0,0.0136314076015682,1.0,1.0,True,True,2.9760956175298805,1.916438194517916,0.6705721663741536,0.5921454758762282,0.687158234083234
persistent_regime_alignment,0.6,2,7,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.380132498543972,0.500806842272493,0.1206743437285209,0.1137724550898203,False,True,1.0,0.0108015097033495,1.0,1.0,True,True,3.0,1.9920159361912344,0.6155694456340984,0.6236326780163499,0.6764208319965722
persistent_regime_alignment,0.6,3,0,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6070460704607046,0.4931936317179869,-0.1138524387427176,0.8323353293413174,False,False,1.0,0.0116749328461043,1.0,1.0,True,True,3.1115537848605577,2.092365646844556,0.5411313989165867,0.6389487010616045,0.6317998451570839
persistent_regime_alignment,0.6,3,1,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.4210295893719806,0.448335958820245,0.0273063694482643,0.3972055888223553,False,True,1.0,0.0111174277421858,1.0,1.0,True,True,2.9362549800796813,2.012886848500341,0.6667737750961,0.6124317567495378,0.6550887918052095
persistent_regime_alignment,0.6,3,2,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.668879405721511,0.502697356678524,-0.1661820490429869,0.8922155688622755,False,False,1.0,0.0127510856364344,1.0,1.0,True,True,3.0358565737051797,1.9110470324681683,0.6326095592510572,0.5824566331012418,0.6549426396532878
persistent_regime_alignment,0.6,3,3,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6602718195266272,0.624310280600133,-0.0359615389264941,0.6127744510978044,False,False,1.0,0.0214228838375238,1.0,1.0,True,True,3.03187250996016,1.886991555666492,0.6299723422321578,0.5855938762029589,0.643374779124792
persistent_regime_alignment,0.6,3,4,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4177716950527169,0.5893058860898279,0.1715341910371109,0.0718562874251497,False,True,1.0,0.0127684665357419,1.0,1.0,True,True,3.143426294820717,1.917456662699965,0.7570090583086073,0.5890597175210364,0.7200850424784785
persistent_regime_alignment,0.6,3,5,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4913502844537327,0.4758967034057927,-0.0154535810479399,0.5848303393213573,False,False,1.0,0.0244845255464573,1.0,1.0,True,True,3.203187250996016,2.0614440556122635,0.6328437513269426,0.6359850797260137,0.6841687861352614
persistent_regime_alignment,0.6,3,6,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.7700867052023121,0.6937034188415274,-0.0763832863607847,0.6786427145708582,False,False,1.0,0.0144988476249533,1.0,1.0,True,True,3.095617529880478,2.0988568120435533,0.5526524388438896,0.6434590435185875,0.64199102703482
persistent_regime_alignment,0.6,3,7,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6742352719033232,0.5456944701104982,-0.128540801792825,0.8423153692614771,False,False,1.0,0.0170017636076174,1.0,1.0,True,True,3.047808764940239,1.991442143782924,0.6809458147107256,0.6250301443583033,0.6676539577396126
persistent_regime_alignment,0.6,4,0,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.4165183867141162,0.3816534998375854,-0.0348648868765307,0.6107784431137725,False,False,1.0,0.012870837139122,1.0,1.0,True,True,3.0278884462151394,1.9380903864684664,0.6501629426938076,0.5781566155778309,0.6487592341490281
persistent_regime_alignment,0.6,4,1,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6161455317506273,0.6357487656925471,0.0196032339419198,0.4550898203592814,False,True,1.0,0.0114152972103766,1.0,1.0,True,True,3.0796812749003983,2.1033139991195795,0.5680165412508225,0.644056151902786,0.6477409061799387
persistent_regime_alignment,0.6,4,2,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5693804992838142,0.5567826671422154,-0.0125978321415988,0.5508982035928144,False,False,1.0,0.0102521102087281,1.0,1.0,True,True,3.051792828685259,1.9560170658409204,0.619510719114842,0.6166381332826074,0.6778677033031164
persistent_regime_alignment,0.6,4,3,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.7266124820472647,0.5632057059322474,-0.1634067761150173,0.8602794411177644,False,False,1.0,0.0110468595265817,1.0,1.0,True,True,3.147410358565737,1.8825533825048228,0.6166434714873318,0.5781048532454602,0.6385453836445691
persistent_regime_alignment,0.6,4,4,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.6762786750936329,0.620577618823668,-0.0557010562699649,0.6427145708582834,False,False,1.0,0.0086218995783089,1.0,1.0,True,True,3.043824701195219,1.9004276393217967,0.6683394363511118,0.6075896859563639,0.6753888459912304
persistent_regime_alignment,0.6,4,5,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4201040938398198,0.5845399486316629,0.1644358547918431,0.0778443113772455,False,True,1.0,0.0077272303752998,1.0,1.0,True,True,3.00796812749004,1.9393021126794836,0.5967122885992994,0.6256139963253248,0.6679906543214438
persistent_regime_alignment,0.6,4,6,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.603733598702639,0.52907396763609,-0.0746596310665489,0.7265469061876247,False,False,1.0,0.0095729518255287,1.0,1.0,True,True,2.9243027888446216,2.0134624129589795,0.6892397255391238,0.634299336428813,0.707683325119375
persistent_regime_alignment,0.6,4,7,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5416535226077813,0.5606734884004068,0.0190199657926254,0.4411177644710579,False,True,1.0,0.0077395770288145,1.0,1.0,True,True,3.1314741035856573,1.913114057430904,0.64837050384509,0.5911456971857079,0.6574213150621044
persistent_regime_alignment,0.6,5,0,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.3527991590050602,0.4769755812326519,0.1241764222275916,0.0858283433133732,False,True,1.0,0.0087957707106023,1.0,1.0,True,True,3.043824701195219,1.9336792009376464,0.6762405058242917,0.5936373192348123,0.6753888459912304
persistent_regime_alignment,0.6,5,1,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.5616678244760912,0.6131664006782442,0.051498576202153,0.2934131736526946,False,True,1.0,0.0116016537240079,1.0,1.0,True,True,3.0358565737051797,1.8816341236927103,0.6065644940283725,0.5704920029227897,0.6504006999125108
