mechanism,kappa,cohort_replicate,n_units,positive_units,sign_gate_6of8,aggregate_stat_mean_delta,aggregate_p,aggregate_reject_005,full_gate_pass,mean_delta_theta,median_delta_theta,mean_theta_obs,mean_theta_null_center,unit_native_reject_fraction,unit_positive_fraction,native_null_valid_fraction_min,native_spectral_error_median,native_count_exact_fraction_min,native_group_count_exact_fraction_min,injection_multiset_exact_all,injection_event_count_exact_all
persistent_regime_alignment,0.2,50,8,5,False,-0.0088889040206556,0.8702594810379242,False,False,-0.0088889040206556,0.0077692451510546,0.9393712451925684,0.9304823411719126,0.0,0.625,1.0,0.0060716305723522,1.0,1.0,True,True
persistent_regime_alignment,0.2,51,8,4,False,0.0651146265034454,0.2235528942115768,False,False,0.0651146265034454,0.034172440627111,0.8078299799912722,0.8729446064947176,0.125,0.5,1.0,0.0057774654992981,1.0,1.0,True,True
persistent_regime_alignment,0.2,52,8,3,False,-0.0024004564450961,0.7425149700598802,False,False,-0.0024004564450961,-0.0161398599461516,0.8874230537948391,0.885022597349743,0.0,0.375,1.0,0.0056772599474054,1.0,1.0,True,True
persistent_regime_alignment,0.2,53,8,5,False,0.0563386754505953,0.2514970059880239,False,False,0.0563386754505953,0.0981562039649797,0.8016147385427341,0.8579534139933294,0.125,0.625,1.0,0.0060545726138998,1.0,1.0,True,True
persistent_regime_alignment,0.2,54,8,2,False,-0.0087947729373305,0.8223552894211577,False,False,-0.0087947729373305,-0.0571439220418434,0.9068294174940056,0.8980346445566751,0.125,0.25,1.0,0.0058644516238474,1.0,1.0,True,True
persistent_regime_alignment,0.2,55,8,4,False,0.0498129298479398,0.3473053892215569,False,False,0.0498129298479398,0.034116425223501,0.8255794602925399,0.8753923901404798,0.0,0.5,1.0,0.0055970707253198,1.0,1.0,True,True
persistent_regime_alignment,0.2,56,8,4,False,0.0563316556419954,0.311377245508982,False,False,0.0563316556419954,0.0297317528691941,0.8386602072145739,0.8949918628565693,0.125,0.5,1.0,0.0058614211461608,1.0,1.0,True,True
persistent_regime_alignment,0.2,57,8,4,False,0.0548849079972322,0.3453093812375249,False,False,0.0548849079972322,0.0173075882024123,0.8493999595488615,0.9042848675460938,0.0,0.5,1.0,0.0058028988379346,1.0,1.0,True,True
persistent_regime_alignment,0.2,58,8,2,False,0.0278255884865353,0.5369261477045908,False,False,0.0278255884865353,-0.0120677877053086,0.8562392842538942,0.8840648727404294,0.125,0.25,1.0,0.0059902317263492,1.0,1.0,True,True
persistent_regime_alignment,0.2,59,8,5,False,0.064849594439984,0.3692614770459081,False,False,0.064849594439984,0.0944964842687832,0.8551644563088608,0.920014050748845,0.0,0.625,1.0,0.0056175567916385,1.0,1.0,True,True
persistent_regime_alignment,0.2,60,8,3,False,0.0514369925206057,0.4191616766467065,False,False,0.0514369925206057,0.0,0.881185126709962,0.9326221192305676,0.0,0.375,1.0,0.0059976791015161,1.0,1.0,True,True
persistent_regime_alignment,0.2,61,8,6,True,0.0553967262746573,0.3313373253493014,False,False,0.0553967262746573,0.0747618599409389,0.8369697594964733,0.8923664857711306,0.0,0.75,1.0,0.0053788329502923,1.0,1.0,True,True
persistent_regime_alignment,0.2,62,8,4,False,0.0619588419687286,0.2774451097804391,False,False,0.0619588419687286,0.0525510928920094,0.8141798991354924,0.8761387411042212,0.125,0.5,1.0,0.0060753514629577,1.0,1.0,True,True
persistent_regime_alignment,0.2,63,8,6,True,0.1336397615854142,0.0319361277445109,True,True,0.1336397615854142,0.1295094415520907,0.7804132747018253,0.9140530362872396,0.125,0.75,1.0,0.0057365381901645,1.0,1.0,True,True
persistent_regime_alignment,0.2,64,8,5,False,0.0335502681725802,0.4530938123752495,False,False,0.0335502681725802,0.0147965178678098,0.8235974184490567,0.8571476866216369,0.0,0.625,1.0,0.0059478280482199,1.0,1.0,True,True
persistent_regime_alignment,0.2,65,8,4,False,0.0912394044336654,0.1377245508982036,False,False,0.0912394044336654,0.056083499334351,0.7959746002702204,0.8872140047038857,0.25,0.5,1.0,0.0062065541719861,1.0,1.0,True,True
persistent_regime_alignment,0.2,66,8,3,False,0.022038954820969,0.6686626746506986,False,False,0.022038954820969,-0.0070710302301549,0.892194635182541,0.91423359000351,0.0,0.375,1.0,0.0057116199405097,1.0,1.0,True,True
persistent_regime_alignment,0.2,67,8,4,False,0.0478671246226971,0.3852295409181637,False,False,0.0478671246226971,-0.0018631417208929,0.8606541213267136,0.9085212459494107,0.0,0.5,1.0,0.0057262618235511,1.0,1.0,True,True
persistent_regime_alignment,0.2,68,8,5,False,0.0165666164914229,0.5788423153692615,False,False,0.0165666164914229,0.0139857167296594,0.8428696322523679,0.8594362487437909,0.0,0.625,1.0,0.0063574328982911,1.0,1.0,True,True
persistent_regime_alignment,0.2,69,8,0,False,-0.0674227147249348,0.996007984031936,False,False,-0.0674227147249348,-0.0729517076531055,0.9775319922607943,0.9101092775358596,0.0,0.0,1.0,0.0057478233877245,1.0,1.0,True,True
persistent_regime_alignment,0.2,70,8,2,False,0.0035992824858011,0.6846307385229541,False,False,0.0035992824858011,-0.0119568401317809,0.8777613540042981,0.8813606364900992,0.0,0.25,1.0,0.0059717665748994,1.0,1.0,True,True
persistent_regime_alignment,0.2,71,8,5,False,0.0411221710430439,0.4251497005988024,False,False,0.0411221710430439,0.0283432439324543,0.8502625155368029,0.8913846865798468,0.125,0.625,1.0,0.0060161901590603,1.0,1.0,True,True
persistent_regime_alignment,0.2,72,8,4,False,0.0261866784378397,0.5588822355289421,False,False,0.0261866784378397,0.0151199154513103,0.8791293497595819,0.9053160281974216,0.0,0.5,1.0,0.0055225622048578,1.0,1.0,True,True
persistent_regime_alignment,0.2,73,8,2,False,-0.000797614906795,0.7664670658682635,False,False,-0.000797614906795,-0.0445681875239243,0.9035795034472188,0.9027818885404236,0.125,0.25,1.0,0.0057487899221966,1.0,1.0,True,True
persistent_regime_alignment,0.2,74,8,2,False,-0.0122862752188217,0.8403193612774451,False,False,-0.0122862752188217,-0.048099883351184,0.9167660125893542,0.9044797373705324,0.0,0.25,1.0,0.0058294781303965,1.0,1.0,True,True
persistent_regime_alignment,0.2,75,8,4,False,0.1030143688208329,0.1037924151696606,False,False,0.1030143688208329,0.0300314169980673,0.8122964025887411,0.915310771409574,0.25,0.5,1.0,0.0061797544018932,1.0,1.0,True,True
persistent_regime_alignment,0.2,76,8,2,False,0.0112707716527572,0.7365269461077845,False,False,0.0112707716527572,-0.0302267199831755,0.9205015866199642,0.9317723582727216,0.0,0.25,1.0,0.0061638195894586,1.0,1.0,True,True
persistent_regime_alignment,0.2,77,8,3,False,0.0265701322713674,0.564870259481038,False,False,0.0265701322713674,-0.0333251505535678,0.8863561881176998,0.9129263203890672,0.0,0.375,1.0,0.0056742952204055,1.0,1.0,True,True
persistent_regime_alignment,0.2,78,8,5,False,0.1185543806793718,0.0858283433133732,False,False,0.1185543806793718,0.0639952043775154,0.813742545653026,0.9322969263323978,0.125,0.625,1.0,0.0060190773835812,1.0,1.0,True,True
persistent_regime_alignment,0.2,79,8,3,False,-0.0113826306273139,0.8423153692614771,False,False,-0.0113826306273139,-0.0199824675649501,0.9226225534699852,0.9112399228426712,0.0,0.375,1.0,0.0056269728018089,1.0,1.0,True,True
persistent_regime_alignment,0.2,80,8,3,False,-0.0351568654722954,0.9141716566866268,False,False,-0.0351568654722954,-0.0635821941013587,0.9201866548033484,0.8850297893310528,0.0,0.375,1.0,0.0059622917153937,1.0,1.0,True,True
persistent_regime_alignment,0.2,81,8,2,False,-0.0065297250188221,0.812375249500998,False,False,-0.0065297250188221,-0.0259246165314808,0.9020291618767082,0.895499436857886,0.0,0.25,1.0,0.0061076223555395,1.0,1.0,True,True
persistent_regime_alignment,0.2,82,8,3,False,0.0396044350338657,0.4491017964071856,False,False,0.0396044350338657,-0.0330592676380425,0.8662102114278462,0.905814646461712,0.125,0.375,1.0,0.0059307827420269,1.0,1.0,True,True
persistent_regime_alignment,0.2,83,8,7,True,0.178698496969863,0.0039920159680638,True,True,0.178698496969863,0.1608691479667002,0.7300241941017632,0.9087226910716262,0.375,0.875,1.0,0.0060780294387425,1.0,1.0,True,True
persistent_regime_alignment,0.2,84,8,1,False,-0.0539052311030221,0.9760479041916168,False,False,-0.0539052311030221,-0.0721314272809687,0.9331813265923964,0.8792760954893744,0.0,0.125,1.0,0.0064329121824295,1.0,1.0,True,True
persistent_regime_alignment,0.2,85,8,4,False,0.0084840534894433,0.7844311377245509,False,False,0.0084840534894433,-0.0126640093881061,0.9198630988928316,0.9283471523822748,0.0,0.5,1.0,0.0056101293458657,1.0,1.0,True,True
persistent_regime_alignment,0.2,86,8,5,False,0.0769204019745885,0.1916167664670658,False,False,0.0769204019745885,0.0617615486462812,0.8216707087379975,0.898591110712586,0.0,0.625,1.0,0.0062008766017476,1.0,1.0,True,True
persistent_regime_alignment,0.2,87,8,5,False,0.1089802679093409,0.0558882235528942,False,False,0.1089802679093409,0.1154994433467055,0.7420579306198993,0.8510381985292403,0.125,0.625,1.0,0.0059827358878147,1.0,1.0,True,True
persistent_regime_alignment,0.2,88,8,4,False,0.0229426896740119,0.5748502994011976,False,False,0.0229426896740119,0.0185647829340045,0.8634480956337374,0.8863907853077493,0.0,0.5,1.0,0.0057012814166157,1.0,1.0,True,True
persistent_regime_alignment,0.2,89,8,2,False,-0.0111155994977795,0.8502994011976048,False,False,-0.0111155994977795,-0.0274980627884079,0.9227097771478934,0.9115941776501136,0.0,0.25,1.0,0.0058501034431647,1.0,1.0,True,True
persistent_regime_alignment,0.2,90,8,4,False,0.0539465637545506,0.3353293413173652,False,False,0.0539465637545506,-0.0002212384048448,0.836598164929602,0.8905447286841527,0.125,0.5,1.0,0.0055927669625653,1.0,1.0,True,True
persistent_regime_alignment,0.2,91,8,3,False,-0.0244758833083499,0.906187624750499,False,False,-0.0244758833083499,-0.0494387761587765,0.9188212289265004,0.8943453456181505,0.0,0.375,1.0,0.0060468518578109,1.0,1.0,True,True
persistent_regime_alignment,0.2,92,8,2,False,0.017973538204284,0.654690618762475,False,False,0.017973538204284,-0.0252833862160233,0.8896419228930584,0.9076154610973426,0.125,0.25,1.0,0.0059475911468639,1.0,1.0,True,True
persistent_regime_alignment,0.2,93,8,4,False,0.0118792988393974,0.716566866267465,False,False,0.0118792988393974,0.0131771577225118,0.8947460874788176,0.906625386318215,0.125,0.5,1.0,0.0054905824023881,1.0,1.0,True,True
persistent_regime_alignment,0.2,94,8,2,False,-0.0169115618470138,0.8902195608782435,False,False,-0.0169115618470138,-0.0400059061410043,0.9367492749688974,0.9198377131218836,0.125,0.25,1.0,0.0063633873613054,1.0,1.0,True,True
persistent_regime_alignment,0.2,95,8,6,True,0.0635067465136991,0.2235528942115768,False,False,0.0635067465136991,0.0637259868830741,0.7920079364843635,0.8555146829980627,0.0,0.75,1.0,0.0054511206568464,1.0,1.0,True,True
persistent_regime_alignment,0.2,96,8,4,False,0.0497619953648301,0.3872255489021956,False,False,0.0497619953648301,0.0289652263426705,0.8499983117509977,0.8997603071158278,0.0,0.5,1.0,0.0056504181110053,1.0,1.0,True,True
persistent_regime_alignment,0.2,97,8,6,True,0.0240096060105592,0.5129740518962076,False,False,0.0240096060105592,0.0572925174427148,0.8424550502196692,0.8664646562302284,0.0,0.75,1.0,0.0057108740048056,1.0,1.0,True,True
persistent_regime_alignment,0.2,98,8,4,False,0.0662654962177655,0.24750499001996,False,False,0.0662654962177655,0.0419843177848751,0.8126104401321858,0.8788759363499512,0.0,0.5,1.0,0.0058084726552539,1.0,1.0,True,True
persistent_regime_alignment,0.2,99,8,5,False,0.0285713396336147,0.5389221556886228,False,False,0.0285713396336147,0.0120732096894964,0.8636563910031474,0.8922277306367623,0.125,0.625,1.0,0.0057484425018322,1.0,1.0,True,True
persistent_regime_alignment,0.2,100,8,7,True,0.1360428988563551,0.0319361277445109,True,True,0.1360428988563551,0.1120903328295341,0.7716116444719792,0.9076545433283342,0.125,0.875,1.0,0.0059406384620737,1.0,1.0,True,True
persistent_regime_alignment,0.2,101,8,2,False,-0.0106373009323877,0.7924151696606786,False,False,-0.0106373009323877,-0.0253909392115064,0.8903112693219877,0.8796739683896,0.0,0.25,1.0,0.0055346816087371,1.0,1.0,True,True
persistent_regime_alignment,0.2,102,8,4,False,0.0426509023712378,0.5269461077844312,False,False,0.0426509023712378,-0.0048451449836008,0.8974968326639179,0.9401477350351558,0.125,0.5,1.0,0.0058447589447971,1.0,1.0,True,True
persistent_regime_alignment,0.2,103,8,3,False,-0.023717575690955,0.8622754491017964,False,False,-0.023717575690955,-0.0232075512869734,0.9160019308668742,0.8922843551759192,0.0,0.375,1.0,0.0059998675356074,1.0,1.0,True,True
persistent_regime_alignment,0.2,104,8,5,False,0.026176957178673,0.4331337325349301,False,False,0.026176957178673,0.0322257893879541,0.8179535183921547,0.8441304755708278,0.0,0.625,1.0,0.0061415006087811,1.0,1.0,True,True
persistent_regime_alignment,0.2,105,8,3,False,0.0448119287406272,0.3972055888223553,False,False,0.0448119287406272,-0.0067589458561483,0.8306655129802164,0.8754774417208437,0.0,0.375,1.0,0.0054647984710583,1.0,1.0,True,True
persistent_regime_alignment,0.2,106,8,3,False,-0.0075698752852612,0.8323353293413174,False,False,-0.0075698752852612,-0.0185899820221933,0.9100308395759348,0.9024609642906734,0.0,0.375,1.0,0.0058334658978591,1.0,1.0,True,True
persistent_regime_alignment,0.2,107,8,5,False,0.0681138741702849,0.2035928143712574,False,False,0.0681138741702849,0.102203578531312,0.7782236951152552,0.8463375692855402,0.0,0.625,1.0,0.006432743740779,1.0,1.0,True,True
persistent_regime_alignment,0.2,108,8,5,False,0.0439764386553375,0.3912175648702595,False,False,0.0439764386553375,0.0690506333973139,0.8607750775329792,0.9047515161883168,0.0,0.625,1.0,0.0058991508464966,1.0,1.0,True,True
persistent_regime_alignment,0.2,109,8,3,False,-0.0169884060708048,0.812375249500998,False,False,-0.0169884060708048,-0.0534513388521331,0.8946988537939133,0.8777104477231086,0.0,0.375,1.0,0.0064488152770699,1.0,1.0,True,True
persistent_regime_alignment,0.2,110,8,3,False,0.0360435709521956,0.5848303393213573,False,False,0.0360435709521956,-0.0112003450476406,0.9094959045055812,0.9455394754577768,0.125,0.375,1.0,0.0056953375810698,1.0,1.0,True,True
persistent_regime_alignment,0.2,111,8,5,False,0.0464096145097959,0.3712574850299401,False,False,0.0464096145097959,0.0528337162206572,0.8314960861037052,0.8779057006135011,0.0,0.625,1.0,0.0057728333599485,1.0,1.0,True,True
persistent_regime_alignment,0.2,112,8,7,True,0.1586449204994938,0.0179640718562874,True,True,0.1586449204994938,0.1677120214979598,0.7602010483786708,0.9188459688781644,0.125,0.875,1.0,0.0061429143972106,1.0,1.0,True,True
persistent_regime_alignment,0.2,113,8,5,False,0.0683878006399241,0.3393213572854291,False,False,0.0683878006399241,0.0915612344050412,0.855535327094079,0.923923127734003,0.0,0.625,1.0,0.0058800023906818,1.0,1.0,True,True
persistent_regime_alignment,0.2,114,8,4,False,0.071024679225189,0.1976047904191616,False,False,0.071024679225189,0.0060140012096271,0.8223436211484557,0.8933683003736448,0.125,0.5,1.0,0.005909306925058,1.0,1.0,True,True
persistent_regime_alignment,0.2,115,8,5,False,0.075392307346487,0.1956087824351297,False,False,0.075392307346487,0.0653670684146867,0.7968829627605045,0.8722752701069916,0.0,0.625,1.0,0.0056861911250233,1.0,1.0,True,True
persistent_regime_alignment,0.2,116,8,3,False,0.0033455669248646,0.5868263473053892,False,False,0.0033455669248646,-0.0108652029093037,0.8195967722622699,0.8229423391871346,0.125,0.375,1.0,0.0058727192135706,1.0,1.0,True,True
persistent_regime_alignment,0.2,117,8,4,False,0.0458206610371022,0.5029940119760479,False,False,0.0458206610371022,0.0257076079919947,0.8913317659520745,0.9371524269891768,0.0,0.5,1.0,0.0061459287992766,1.0,1.0,True,True
persistent_regime_alignment,0.2,118,8,6,True,0.0229765563503652,0.5209580838323353,False,False,0.0229765563503652,0.0442694892664941,0.8431993920385195,0.8661759483888848,0.0,0.75,1.0,0.0060133017929803,1.0,1.0,True,True
persistent_regime_alignment,0.2,119,8,0,False,-0.0902450886422954,1.0,False,False,-0.0902450886422954,-0.0821758727380159,0.9794503776667948,0.8892052890244992,0.0,0.0,1.0,0.00585875082146,1.0,1.0,True,True
persistent_regime_alignment,0.2,120,8,1,False,-0.0676182392076584,0.9920159680638724,False,False,-0.0676182392076584,-0.0425758652098717,0.9491985790646448,0.8815803398569861,0.0,0.125,1.0,0.0065139986910983,1.0,1.0,True,True
persistent_regime_alignment,0.2,121,8,5,False,0.1284844354003896,0.0359281437125748,True,False,0.1284844354003896,0.1368885951111777,0.790090938451697,0.9185753738520868,0.25,0.625,1.0,0.0062077066441429,1.0,1.0,True,True
persistent_regime_alignment,0.2,122,8,6,True,0.0531794978711668,0.4391217564870259,False,False,0.0531794978711668,0.020575459850832,0.8606193258643304,0.9137988237354971,0.0,0.75,1.0,0.0059285471875756,1.0,1.0,True,True
persistent_regime_alignment,0.2,123,8,3,False,-0.0140783671902067,0.8363273453093812,False,False,-0.0140783671902067,-0.0362394143250862,0.8920271689994352,0.8779488018092285,0.0,0.375,1.0,0.0052843060021083,1.0,1.0,True,True
persistent_regime_alignment,0.2,124,8,5,False,0.0311483405661262,0.5249500998003992,False,False,0.0311483405661262,0.0113521678264214,0.8666515982998587,0.897799938865985,0.0,0.625,1.0,0.0059801886877726,1.0,1.0,True,True
persistent_regime_alignment,0.2,125,8,4,False,0.0248020087544298,0.6167664670658682,False,False,0.0248020087544298,0.021213803329726,0.871515184134972,0.8963171928894018,0.0,0.5,1.0,0.0060124966048172,1.0,1.0,True,True
persistent_regime_alignment,0.2,126,8,3,False,0.0053721384902477,0.6526946107784432,False,False,0.0053721384902477,-0.0174569825791919,0.8571443728831505,0.8625165113733981,0.0,0.375,1.0,0.0057501981919394,1.0,1.0,True,True
persistent_regime_alignment,0.2,127,8,1,False,-0.0561700697545505,0.9441117764471058,False,False,-0.0561700697545505,-0.0867123926500351,0.916808982312372,0.8606389125578214,0.0,0.125,1.0,0.0059849397220661,1.0,1.0,True,True
persistent_regime_alignment,0.2,128,8,5,False,0.0677620831967031,0.2574850299401197,False,False,0.0677620831967031,0.0346817034545892,0.826849873583535,0.8946119567802381,0.125,0.625,1.0,0.0060868914641945,1.0,1.0,True,True
persistent_regime_alignment,0.2,129,8,4,False,0.0824721291215686,0.1896207584830339,False,False,0.0824721291215686,0.0477370071999918,0.8313386160498303,0.9138107451713988,0.125,0.5,1.0,0.0058859999305466,1.0,1.0,True,True
persistent_regime_alignment,0.2,130,8,3,False,0.0663118694922723,0.2914171656686626,False,False,0.0663118694922723,-0.0277434599273578,0.8451360535388075,0.9114479230310796,0.125,0.375,1.0,0.0061063841425744,1.0,1.0,True,True
persistent_regime_alignment,0.2,131,8,2,False,-0.0210979815448919,0.8862275449101796,False,False,-0.0210979815448919,-0.0316752337196571,0.923584887332402,0.90248690578751,0.0,0.25,1.0,0.0060550606181374,1.0,1.0,True,True
persistent_regime_alignment,0.2,132,8,6,True,0.1374532202077301,0.0179640718562874,True,True,0.1374532202077301,0.1632452884411339,0.735412950503725,0.8728661707114552,0.125,0.75,1.0,0.006025407854976,1.0,1.0,True,True
